Rank,Release Group,Worldwide,Domestic,Domestic %,Foreign,Foreign %,Year
1386,Adoring,94975692,0,0.0,94975692,1.0,2019
1387,The Guardian,94973540,55011732,0.5792321945670341,39961808,0.4207678054329659,2006
1388,Changing Lanes,94935764,66818548,0.7038290438153528,28117216,0.2961709561846471,2002
1389,Green Zone,94882549,35053660,0.36944264640276475,59828889,0.6305573535972353,2009
1390,Kill Mobile,94870905,0,0.0,94870905,1.0,2018
1391,The Wedding Planner,94728529,60400856,0.6376205419594344,34327673,0.3623794580405656,2001
1392,I Feel Pretty,94539426,48795601,0.5161402291568811,45743825,0.48385977084311893,2018
1393,Veteran,94393020,1200627,0.01271944684045494,93192393,0.9872805531595451,2015
1394,Masquerade,94268432,922921,0.009790350602203715,93345511,0.9902096493977963,2012
1395,Police Story: Lockdown,94249025,0,0.0,94249025,1.0,2013
1396,Fleet of Time,94244191,569280,0.006040478399353017,93674911,0.9939595216006469,2014
1397,Dirty Grandpa,94073028,35593113,0.378356195784407,58479915,0.6216438042155931,2016
1398,Ben-Hur,94061311,26410477,0.2807793844166174,67650834,0.7192206155833827,2016
1399,Blockers,94017294,60311495,0.6414936277574634,33705799,0.35850637224253656,2018
1400,The Skeleton Key,93983911,47907715,0.5097437900833899,46076196,0.49025620991661006,2005
1401,Syriana,93974620,50824620,0.540833471845909,43150000,0.459166528154091,2005
1402,Speed Racer,93945766,43945766,0.46777803695804665,50000000,0.5322219630419533,2008
1403,In the Heart of the Sea,93920758,25020758,0.26640285420183685,68900000,0.7335971457981632,2015
1404,The Man from Macau,93864936,0,0.0,93864936,1.0,2014
1405,Nothing to Declare,93811164,0,0.0,93811164,1.0,2011
1406,Kill Zone 2,93638358,11998,0.00012813125151126635,93626360,0.9998718687484888,2015
1407,The Lovely Bones,93621340,44114232,0.47119846821248235,49507108,0.5288015317875177,2009
1408,The Internship,93492844,44672764,0.4778201420421011,48820080,0.5221798579578989,2013
1409,BlacKkKlansman,93400823,49275340,0.5275685847008008,44125483,0.47243141529919924,2018
1410,Calendar Girls,93400759,31041759,0.3323501792956522,62359000,0.6676498207043479,2003
1411,Goosebumps 2: Haunted Halloween,93320380,46700633,0.5004333780038187,46619747,0.49956662199618135,2018
1412,Money Monster,93282604,41012075,0.43965405382551287,52270529,0.5603459461744872,2016
1413,Nanny McPhee Returns,93251121,29011215,0.3111084852266816,64239906,0.6888915147733183,2010
1414,Michael Clayton,92991835,49033882,0.5272923370100181,43957953,0.47270766298998185,2007
1415,Secret Window,92913171,48022900,0.5168578306298469,44890271,0.48314216937015314,2004
1416,The Family Stone,92884429,60062868,0.646640870236711,32821561,0.353359129763289,2005
1417,House of Flying Daggers,92863945,11050094,0.11899229566437222,81813851,0.8810077043356278,2004
1418,Train to Busan,92742323,2129768,0.022964359001445327,90612555,0.9770356409985547,2016
1419,Role Models,92649419,67294270,0.7263323475347427,25355149,0.2736676524652572,2008
1420,No Reservations,92601050,43107979,0.4655236522696017,49493071,0.5344763477303983,2007
1421,Four Brothers,92374674,74494381,0.806437281716415,17880293,0.19356271828358496,2005
1422,Evangelion: 3.0+1.01 Thrice Upon a Time,92246218,0,0.0,92246218,1.0,2021
1423,Downfall,92181574,5509040,0.059762919648128375,86672534,0.9402370803518716,2004
1424,Underworld: Rise of the Lycans,92158961,45802315,0.4969925279431047,46356646,0.5030074720568952,2009
1425,Fracture,92011561,39015018,0.42402299858818826,52996543,0.5759770014118117,2007
1426,"I Love You, Man",91980359,71440011,0.7766876730715957,20540348,0.22331232692840436,2009
1427,Southpaw,91970827,52421953,0.5699845778270538,39548874,0.4300154221729462,2015
1428,Brave Hearts: Umizaru,91884352,0,0.0,91884352,1.0,2012
1429,End Game,91815762,23149,0.0002521244663851943,91792613,0.9997478755336148,2021
1430,Behind Enemy Lines,91753202,58856790,0.6414685124558378,32896412,0.3585314875441622,2001
1431,Get Him to the Greek,91720255,60974475,0.6647874561622185,30745780,0.33521254383778154,2010
1432,Shadow,91708374,521396,0.005685369582498541,91186978,0.9943146304175015,2018
1433,Season of the Witch,91627228,24827228,0.2709590647007241,66800000,0.7290409352992759,2011
1434,Crawl,91542097,39014193,0.4261885436161682,52527904,0.5738114563838318,2019
1435,Five Feet Apart,91522094,45729221,0.49965225883052894,45792873,0.500347741169471,2019
1436,Friday the 13th,91509154,65002019,0.7103335148306583,26507135,0.2896664851693416,2009
1437,Rambo: Last Blood,91490353,44819352,0.4898806325514997,46671001,0.5101193674485003,2019
1438,Overboard,91244913,50316123,0.551440308787406,40928790,0.448559691212594,2018
1439,White Noise,91196419,56386759,0.6183001440001717,34809660,0.38169985599982825,2005
1440,Romeo Must Die,91036760,55973336,0.6148432347548397,35063424,0.3851567652451603,2000
1441,Final Destination 2,90941129,46961214,0.5163913678705264,43979915,0.4836086321294736,2003
1442,Paranormal Activity: The Marked Ones,90894962,32462372,0.35714159823291414,58432590,0.6428584017670859,2014
1443,Fantasia 2000,90874570,60655420,0.667463075753756,30219150,0.33253692424624404,2000
1444,Drag Me to Hell,90842646,42100625,0.4634456046117371,48742021,0.5365543953882629,2009
1445,Racing Stripes,90754475,49772522,0.5484304988817356,40981953,0.45156950111826444,2005
1446,Autumn in New York,90726668,37761915,0.4162162662030088,52964753,0.5837837337969912,2000
1447,Anchorman: The Legend of Ron Burgundy,90649730,85288303,0.9408555657032845,5361427,0.0591444342967155,2004
1448,My Big Fat Greek Wedding 2,90632641,59689605,0.6585883887020351,30943036,0.34141161129796493,2016
1449,"My Country, My Parents",90600000,0,0.0,90600000,1.0,2021
1450,Madea Goes to Jail,90508336,90508336,1.0,0,0.0,2009
1451,Sherlock Gnomes,90497778,43242871,0.4778335110062039,47254907,0.522166488993796,2018
1452,Bring It on,90449929,68379000,0.7559873264245459,22070929,0.24401267357545411,2000
1453,Bedazzled,90383208,37886980,0.4191816249761792,52496228,0.5808183750238208,2000
1454,Jojo Rabbit,90335025,33370906,0.369412705647671,56964119,0.630587294352329,2019
1455,Red Riding Hood,90260376,37662162,0.4172613019028416,52598214,0.5827386980971584,2011
1456,Identity,90259536,52159536,0.5778839368285695,38100000,0.42211606317143047,2003
1457,Old,90100320,48230320,0.5352957680949413,41870000,0.4647042319050587,2021
1458,Detective Dee: The Four Heavenly Kings,90040771,262963,0.0029204880975530517,89777808,0.9970795119024469,2018
1459,Sucker Punch,89792502,36392502,0.4052955557469598,53400000,0.5947044442530401,2011
1460,Burlesque,89519773,39440655,0.4405803732321797,50079118,0.5594196267678203,2010
1461,The Hundred-Foot Journey,89514453,54240821,0.6059448411085079,35273632,0.39405515889149206,2014
1462,The Host,89431890,2201923,0.024621228512558553,87229967,0.9753787714874415,2006
1463,The Purge,89328627,64473115,0.7217519978226017,24855512,0.2782480021773983,2013
1464,The Last Song,89137047,62950384,0.7062202094265025,26186663,0.29377979057349746,2010
1465,Transporter 2,89083229,43095856,0.4837706994208753,45987373,0.5162293005791248,2005
1466,Rumor Has It...,88933562,43000262,0.4835099486963088,45933300,0.5164900513036912,2005
1467,Kangaroo Jack,88929111,66934963,0.7526777480098727,21994148,0.24732225199012728,2003
1468,The Inbetweeners,88823111,36000,0.00040529992244923735,88787111,0.9995947000775508,2011
1469,Collateral Beauty,88528280,31016021,0.350351559976089,57512259,0.649648440023911,2016
1470,Shanghai Knights,88323487,60476872,0.6847201582971922,27846615,0.31527984170280776,2003
1471,Line Walker,88228755,0,0.0,88228755,1.0,2016
1472,This Is 40,88215156,67544505,0.7656791424820469,20670651,0.23432085751795304,2012
1473,Rookies the Movie: Graduation,88055243,0,0.0,88055243,1.0,2009
1474,Dhoom 3,88031955,8031955,0.09123908471645324,80000000,0.9087609152835467,2013
1475,Chasing the Dragon,87965942,456854,0.005193532742478902,87509088,0.9948064672575211,2017
1476,Deliver Us from Evil,87937815,30577122,0.3477130060600209,57360693,0.652286993939979,2014
1477,The Illusionist,87892388,39868642,0.45360745005585695,48023746,0.5463925499441431,2006
1478,State of Play,87812371,37017955,0.42155740220247556,50794416,0.5784425977975245,2009
1479,Gosford Park,87754044,41308615,0.47073175339930773,46445429,0.5292682466006923,2001
1480,Ali,87713825,58203105,0.6635567996265127,29510720,0.3364432003734873,2001
1481,RV,87528173,71726025,0.819462151917646,15802148,0.180537848082354,2006
1482,Tiger Zinda Hai,87320000,5560921,0.06368439074667888,81759079,0.9363156092533211,2017
1483,Pain & Gain,87305549,49875291,0.5712728637672274,37430258,0.42872713623277253,2013
1484,Sultan,87280000,6200000,0.07103574702108158,81080000,0.9289642529789184,2016
1485,Epic Movie,87238158,39739367,0.4555273507723535,47498791,0.5444726492276465,2007
1486,A Million Ways to Die in the West,87189756,43139300,0.49477486781818725,44050456,0.5052251321818128,2014
1487,Old School,87135520,75585093,0.8674429555249111,11550427,0.13255704447508893,2003
1488,The Shaggy Dog,87134280,61123569,0.701487049643378,26010711,0.298512950356622,2006
1489,The Thieves,87126367,685839,0.007871773191231536,86440528,0.9921282268087684,2012
1490,About Time,87100449,15322921,0.17592241114623874,71777528,0.8240775888537613,2013
1491,American Dreams in China,87097067,0,0.0,87097067,1.0,2013
1492,Max Payne,87066930,40689393,0.46733464703533245,46377537,0.5326653529646675,2008
1493,The Kingdom,87019158,47536778,0.5462794526235246,39482380,0.45372054737647544,2007
1494,The Tale of Despereaux,86957280,50877145,0.5850820655843881,36080135,0.4149179344156119,2008
1495,"Hello, Mrs. Money",86874070,0,0.0,86874070,1.0,2018
1496,Dinner for Schmucks,86855739,73026337,0.8407773376955552,13829402,0.15922266230444485,2010
1497,Snowpiercer,86758912,4563650,0.052601512568530136,82195262,0.9473984874314698,2013
1498,The Lincoln Lawyer,86752352,58009200,0.6686758187259292,28743152,0.3313241812740708,2011
1499,Robin Hood,86489031,30824628,0.35639927564918605,55664403,0.643600724350814,2018
1500,Tears of the Sun,86468162,43734876,0.5057916693082941,42733286,0.49420833069170594,2003
1501,Sky High,86369815,63946815,0.7403838366447815,22423000,0.2596161633552185,2005
1502,La Vie En Rose,86274793,10301706,0.11940574577791221,75973087,0.8805942542220878,2007
1503,A Taxi Driver,86252940,1527829,0.01771335562590678,84725111,0.9822866443740932,2017
1504,War Dogs,86234523,43034523,0.4990405408747956,43200000,0.5009594591252045,2016
1505,Step Up All in,86165646,14904384,0.1729736233858213,71261262,0.8270263766141787,2014
1506,Hall Pass,86157237,45060734,0.523005792305062,41096503,0.47699420769493805,2011
1507,I Can Only Imagine,86086881,83482352,0.9697453436604353,2604529,0.030254656339564676,2018
1508,John Wick,86013056,43037835,0.5003639796265348,42975221,0.49963602037346516,2014
1509,The Second Best Exotic Marigold Hotel,85978266,33078266,0.38472822887588826,52900000,0.6152717711241118,2015
1510,Meet the Spartans,85897593,38233676,0.4451076527837049,47663917,0.5548923472162951,2008
1511,Date Movie,85749034,48548426,0.5661687803969897,37200608,0.43383121960301035,2006
1512,Match Point,85638656,23151529,0.2703397050042448,62487127,0.7296602949957552,2005
1513,Volver,85585177,12899867,0.15072548135292166,72685310,0.8492745186470784,2006
1514,Spy Kids 4-D: All the Time in the World,85564310,38538188,0.45040026618574963,47026122,0.5495997338142503,2011
1515,Paper Towns,85512300,32000304,0.37421872642882953,53511996,0.6257812735711704,2015
1516,Rat Race,85498534,56618055,0.6622108280827365,28880479,0.33778917191726354,2001
1517,The Possession,85446075,49130154,0.5749843278348362,36315921,0.42501567216516384,2012
1518,Big Fish & Begonia,85409373,0,0.0,85409373,1.0,2016
1519,Bayside Shakedown 3: Set the Guys Loose,85347374,0,0.0,85347374,1.0,2010
1520,Did You Hear About the Morgans?,85280250,29580087,0.34685741423131383,55700163,0.6531425857686862,2009
1521,Nerve,85251425,38583626,0.4525862881470896,46667799,0.5474137118529103,2016
1522,Hidden Man,85170581,0,0.0,85170581,1.0,2018
1523,Final Fantasy: The Spirits Within,85131830,32131830,0.3774361481481133,53000000,0.6225638518518867,2001
1524,J. Edgar,84920539,37306030,0.4393051485459837,47614509,0.5606948514540163,2011
1525,Going in Style,84918541,45018541,0.5301379471416025,39900000,0.46986205285839755,2017
1526,Sicario,84872444,46889293,0.5524678068655593,37983151,0.44753219313444065,2015
1527,Carrie,84790678,35266619,0.41592566343201076,49524059,0.5840743365679892,2013
1528,Zodiac,84785914,33080084,0.39016013910046426,51705830,0.6098398608995358,2007
1529,The Animal,84772742,57743062,0.6811512832745223,27029680,0.31884871672547765,2001
1530,Jackass Number Two,84645164,72778712,0.8598094511341486,11866452,0.14019054886585133,2006
1531,The Judge,84419388,47119388,0.5581583699706517,37300000,0.44184163002934823,2014
1532,What to Expect When You're Expecting,84384002,41152203,0.4876777828100639,43231799,0.5123222171899361,2012
1533,Nights in Rodanthe,84375346,41850659,0.4960057763792755,42524687,0.5039942236207244,2008
1534,Leap!,84197417,2844490,0.0337835779451524,81352927,0.9662164220548476,2016
1535,French Fried Vacation 3: Friends Forever,84152064,0,0.0,84152064,1.0,2006
1536,Premonition,84146832,47852604,0.5686798048439898,36294228,0.43132019515601017,2007
1537,Finding Mr. Right,84112033,6945,8.256844772733052e-05,84105088,0.9999174315522726,2013
1538,Our Times,83867493,0,0.0,83867493,1.0,2015
1539,Pan's Labyrinth,83850267,37634615,0.4488311885757024,46215652,0.5511688114242975,2006
1540,Marmaduke,83761844,33644788,0.40167200712534457,50117056,0.5983279928746554,2010
1541,In Her Shoes,83697473,32880591,0.3928504627612831,50816882,0.6071495372387169,2005
1542,Mortal Engines,83672673,15951040,0.19063619492591088,67721633,0.8093638050740891,2018
1543,Mortal Kombat,83601013,42201013,0.5047906895577928,41400000,0.49520931044220723,2021
1544,Snatch,83557872,30328156,0.3629598896439105,53229716,0.6370401103560895,2000
1545,Blow,83282296,52990775,0.6362789877935162,30291521,0.36372101220648384,2001
1546,Piranha 3D,83188165,25003155,0.30056144404675833,58185010,0.6994385559532417,2010
1547,Oceans,83090556,19422319,0.23374881496761196,63668237,0.766251185032388,2010
1548,Rings,83080890,27793018,0.33452961324800445,55287872,0.6654703867519955,2017
1549,Suck Me Shakespeer 2,83027924,0,0.0,83027924,1.0,2015
1550,Savages,82966152,47382068,0.5711011883496778,35584084,0.4288988116503222,2012
1551,Once Upon A Time,82886178,485728,0.005860180933906736,82400450,0.9941398190660933,2017
1552,The Fighter Pilot,82879386,0,0.0,82879386,1.0,2013
1553,Firewall,82751189,48751189,0.5891297706912707,34000000,0.41087022930872935,2006
1554,28 Days Later...,82719885,45064915,0.5447893816583521,37654970,0.45521061834164783,2002
1555,"Big Mommas: Like Father, Like Son",82686066,37915414,0.4585465947793429,44770652,0.5414534052206571,2011
1556,Sinister,82515113,48086903,0.5827647960683275,34428210,0.4172352039316725,2012
1557,Act of Valor,82497035,70012847,0.8486710704208945,12484188,0.1513289295791055,2012
1558,The Constant Gardener,82466670,33579797,0.4071923481328881,48886873,0.5928076518671119,2005
1559,The Strangers,82410456,52597610,0.6382395214510159,29812846,0.36176047854898413,2008
1560,Hitman: Agent 47,82347656,22467450,0.2728365455842483,59880206,0.7271634544157517,2015
1561,Men of Honor,82343495,48818921,0.5928691877846575,33524574,0.4071308122153426,2000
1562,Tiny Times 3.0,82320000,0,0.0,82320000,1.0,2014
1563,Blades of Blood 2010 Re-release,82177196,0,0.0,82177196,1.0,2010
1564,Hannibal Rising,82169884,27670986,0.33675337791641524,54498898,0.6632466220835848,2007
1565,Reign of Fire,82150183,43061982,0.5241860751545739,39088201,0.4758139248454261,2002
1566,Catwoman,82102379,40202379,0.48966156023323026,41900000,0.5103384397667697,2004
1567,Miracle in Cell No. 7,82101723,0,0.0,82101723,1.0,2013
1568,Abduction,82087155,28087155,0.34216260753585626,54000000,0.6578373924641437,2011
1569,The Chorus,82032134,2087128,0.025442810009063035,79945006,0.974557189990937,2004
1570,Hostel,81979826,47326473,0.5772941381944382,34653353,0.4227058618055618,2006
1571,Rabbit Without Ears,81744033,0,0.0,81744033,1.0,2007
1572,Ouija: Origin of Evil,81705746,35144505,0.43013504827432825,46561241,0.5698649517256718,2016
1573,One Piece: Stampede,81562741,1298528,0.01592060276640286,80264213,0.9840793972335972,2019
1574,Frankenweenie,81491068,35291068,0.43306670124877983,46200000,0.5669332987512202,2012
