Date,NIO,WKHS,CRSR,IWDA.AS,SXR8.DE
2020-10-28,27.510000228881836,16.75,25.079999923706055,,
2020-10-29,31.989999771118164,17.270000457763672,24.799999237060547,,
2020-10-30,30.579999923706055,15.380000114440918,24.040000915527344,53.51499938964844,281.989990234375
2020-11-02,33.31999969482422,16.010000228881836,22.969999313354492,,
2020-11-03,35.5,17.850000381469727,24.989999771118164,,
2020-11-04,37.709999084472656,16.389999389648438,26.579999923706055,,
2020-11-05,42.349998474121094,17.719999313354492,27.780000686645508,,
2020-11-06,41.630001068115234,17.290000915527344,27.079999923706055,56.505001068115234,297.25
2020-11-09,44.02000045776367,18.959999084472656,26.31999969482422,,
2020-11-10,41.54999923706055,18.989999771118164,27.989999771118164,,
2020-11-11,43.08000183105469,19.200000762939453,29.139999389648438,,
2020-11-12,48.29999923706055,20.520000457763672,28.350000381469727,,
2020-11-13,44.560001373291016,19.219999313354492,29.18000030517578,57.970001220703125,303.44000244140625
2020-11-16,45.58000183105469,19.920000076293945,30.260000228881836,,
2020-11-17,46.59000015258789,21.475000381469727,32.099998474121094,,
2020-11-18,45.060001373291016,22.829999923706055,35.09000015258789,,
2020-11-19,48.45000076293945,22.780000686645508,37.900001525878906,,
2020-11-20,49.25,25.780000686645508,40.33000183105469,58.529998779296875,304.19000244140625
2020-11-23,55.380001068115234,28.8700008392334,45.31999969482422,,
2020-11-24,53.5099983215332,28.780000686645508,51.2599983215332,,
2020-11-25,53.689998626708984,27.850000381469727,42.79999923706055,,
2020-11-27,54.0,27.18000030517578,38.77000045776367,59.209999084472656,306.7300109863281
2020-11-30,50.529998779296875,25.3700008392334,37.97999954223633,,
2020-12-01,45.36000061035156,25.229999542236328,40.22999954223633,,
2020-12-02,47.97999954223633,20.43000030517578,34.599998474121094,,
2020-12-03,45.349998474121094,22.670000076293945,36.29999923706055,,
2020-12-04,43.040000915527344,22.06999969482422,35.68000030517578,59.154998779296875,306.7200012207031
2020-12-07,45.11000061035156,21.229999542236328,37.66999816894531,,
2020-12-08,46.560001373291016,21.360000610351562,37.099998474121094,,
2020-12-09,44.0099983215332,21.040000915527344,35.5,,
2020-12-10,45.220001220703125,21.135000228881836,34.869998931884766,,
2020-12-11,41.97999954223633,21.780000686645508,33.2599983215332,58.72999954223633,303.3999938964844
2020-12-14,40.97999954223633,21.389999389648438,35.90999984741211,,
2020-12-15,43.5,21.850000381469727,35.15999984741211,,
2020-12-16,44.66999816894531,21.270000457763672,37.470001220703125,,
2020-12-17,46.0,21.170000076293945,39.7599983215332,,
2020-12-18,46.720001220703125,21.149999618530273,38.70000076293945,59.28499984741211,305.0799865722656
2020-12-21,48.95000076293945,20.65999984741211,41.599998474121094,,
2020-12-22,47.58000183105469,23.299999237060547,40.95000076293945,,
2020-12-23,47.0099983215332,22.725000381469727,38.83000183105469,,
2020-12-24,45.77000045776367,22.969999313354492,36.349998474121094,,
2020-12-28,44.060001373291016,21.31999969482422,38.959999084472656,,
2020-12-29,46.13999938964844,20.90999984741211,35.52000045776367,,
2020-12-30,48.380001068115234,21.270000457763672,36.88999938964844,,
2020-12-31,48.7400016784668,19.780000686645508,36.220001220703125,,
2021-01-04,53.4900016784668,21.420000076293945,34.75,59.30500030517578,304.3500061035156
2021-01-05,53.20000076293945,22.43000030517578,35.900001525878906,59.41999816894531,305.07000732421875
2021-01-06,50.5,23.649999618530273,37.88999938964844,60.27000045776367,309.7699890136719
